"arrival_time","departure_time","stop_id","trip_headsign"
"13:14:00","13:14:00",77,"Lavis Rosmini Segantini"
"13:15:00","13:15:00",81,"Lavis Rosmini Segantini"
"13:16:00","13:16:00",80,"Lavis Rosmini Segantini"
"13:43:00","13:43:00",350,"Lavis Rosmini Segantini"
"13:44:00","13:44:00",344,"Lavis Rosmini Segantini"
"13:45:00","13:45:00",260,"Lavis Rosmini Segantini"
"13:46:00","13:46:00",386,"Lavis Rosmini Segantini"
"13:47:00","13:47:00",401,"Lavis Rosmini Segantini"
"13:48:00","13:48:00",349,"Lavis Rosmini Segantini"
"13:49:00","13:49:00",405,"Lavis Rosmini Segantini"
"13:50:00","13:50:00",406,"Lavis Rosmini Segantini"
"13:52:00","13:52:00",2680,"Lavis Rosmini Segantini"
"13:54:00","13:54:00",76,"Lavis Rosmini Segantini"
"13:55:00","13:55:00",294,"Lavis Rosmini Segantini"
"13:56:00","13:56:00",297,"Lavis Rosmini Segantini"
"13:57:00","13:57:00",293,"Lavis Rosmini Segantini"
"13:58:00","13:58:00",374,"Lavis Rosmini Segantini"
"13:59:00","13:59:00",422,"Lavis Rosmini Segantini"
"13:59:00","13:59:00",426,"Lavis Rosmini Segantini"
"14:00:00","14:00:00",424,"Lavis Rosmini Segantini"
"14:01:00","14:01:00",356,"Lavis Rosmini Segantini"
"14:01:00","14:01:00",358,"Lavis Rosmini Segantini"
"14:02:00","14:02:00",85,"Lavis Rosmini Segantini"
"14:03:00","14:03:00",91,"Lavis Rosmini Segantini"
"14:04:00","14:04:00",89,"Lavis Rosmini Segantini"
"14:05:00","14:05:00",2971,"Lavis Rosmini Segantini"
"14:05:00","14:05:00",58,"Lavis Rosmini Segantini"
"14:05:00","14:05:00",60,"Lavis Rosmini Segantini"
"14:06:00","14:06:00",54,"Lavis Rosmini Segantini"
"14:07:00","14:07:00",50,"Lavis Rosmini Segantini"
"14:08:00","14:08:00",62,"Lavis Rosmini Segantini"
"14:09:00","14:09:00",72,"Lavis Rosmini Segantini"
"14:10:00","14:10:00",2472,"Lavis Rosmini Segantini"
"14:11:00","14:11:00",73,"Lavis Rosmini Segantini"
"14:12:00","14:12:00",75,"Lavis Rosmini Segantini"
"14:13:00","14:13:00",4,"Lavis Rosmini Segantini"
"14:14:00","14:14:00",77,"Lavis Rosmini Segantini"
"14:15:00","14:15:00",81,"Lavis Rosmini Segantini"
"14:16:00","14:16:00",80,"Lavis Rosmini Segantini"
"14:43:00","14:43:00",350,"Lavis Rosmini Segantini"
"14:44:00","14:44:00",344,"Lavis Rosmini Segantini"
"14:45:00","14:45:00",260,"Lavis Rosmini Segantini"
"14:46:00","14:46:00",386,"Lavis Rosmini Segantini"
"14:47:00","14:47:00",401,"Lavis Rosmini Segantini"
"14:48:00","14:48:00",349,"Lavis Rosmini Segantini"
"14:49:00","14:49:00",405,"Lavis Rosmini Segantini"
"14:50:00","14:50:00",406,"Lavis Rosmini Segantini"
"14:52:00","14:52:00",2680,"Lavis Rosmini Segantini"
"14:54:00","14:54:00",76,"Lavis Rosmini Segantini"
"14:55:00","14:55:00",294,"Lavis Rosmini Segantini"
"14:56:00","14:56:00",297,"Lavis Rosmini Segantini"
"14:57:00","14:57:00",293,"Lavis Rosmini Segantini"
"14:58:00","14:58:00",374,"Lavis Rosmini Segantini"
"14:59:00","14:59:00",422,"Lavis Rosmini Segantini"
"14:59:00","14:59:00",426,"Lavis Rosmini Segantini"
"15:00:00","15:00:00",424,"Lavis Rosmini Segantini"
"15:01:00","15:01:00",356,"Lavis Rosmini Segantini"
"15:01:00","15:01:00",358,"Lavis Rosmini Segantini"
"15:02:00","15:02:00",85,"Lavis Rosmini Segantini"
"15:03:00","15:03:00",91,"Lavis Rosmini Segantini"
"15:04:00","15:04:00",89,"Lavis Rosmini Segantini"
"15:05:00","15:05:00",2971,"Lavis Rosmini Segantini"
"15:05:00","15:05:00",58,"Lavis Rosmini Segantini"
"15:05:00","15:05:00",60,"Lavis Rosmini Segantini"
"15:06:00","15:06:00",54,"Lavis Rosmini Segantini"
"15:07:00","15:07:00",50,"Lavis Rosmini Segantini"
"15:08:00","15:08:00",62,"Lavis Rosmini Segantini"
"15:09:00","15:09:00",72,"Lavis Rosmini Segantini"
"15:10:00","15:10:00",2472,"Lavis Rosmini Segantini"
"15:11:00","15:11:00",73,"Lavis Rosmini Segantini"
"15:12:00","15:12:00",75,"Lavis Rosmini Segantini"
"15:13:00","15:13:00",4,"Lavis Rosmini Segantini"
"15:14:00","15:14:00",77,"Lavis Rosmini Segantini"
"15:15:00","15:15:00",81,"Lavis Rosmini Segantini"
"15:16:00","15:16:00",80,"Lavis Rosmini Segantini"
"15:43:00","15:43:00",350,"Lavis Rosmini Segantini"
"15:44:00","15:44:00",344,"Lavis Rosmini Segantini"
"15:45:00","15:45:00",260,"Lavis Rosmini Segantini"
"15:46:00","15:46:00",386,"Lavis Rosmini Segantini"
"15:47:00","15:47:00",401,"Lavis Rosmini Segantini"
"15:48:00","15:48:00",349,"Lavis Rosmini Segantini"
"15:49:00","15:49:00",405,"Lavis Rosmini Segantini"
"15:50:00","15:50:00",406,"Lavis Rosmini Segantini"
"15:52:00","15:52:00",2680,"Lavis Rosmini Segantini"
"15:54:00","15:54:00",76,"Lavis Rosmini Segantini"
"15:55:00","15:55:00",294,"Lavis Rosmini Segantini"
"15:56:00","15:56:00",297,"Lavis Rosmini Segantini"
"15:57:00","15:57:00",293,"Lavis Rosmini Segantini"
"15:58:00","15:58:00",374,"Lavis Rosmini Segantini"
"15:59:00","15:59:00",422,"Lavis Rosmini Segantini"
"15:59:00","15:59:00",426,"Lavis Rosmini Segantini"
"16:00:00","16:00:00",424,"Lavis Rosmini Segantini"
"16:01:00","16:01:00",356,"Lavis Rosmini Segantini"
"16:01:00","16:01:00",358,"Lavis Rosmini Segantini"
"16:02:00","16:02:00",85,"Lavis Rosmini Segantini"
"16:03:00","16:03:00",91,"Lavis Rosmini Segantini"
"16:04:00","16:04:00",89,"Lavis Rosmini Segantini"
"16:05:00","16:05:00",2971,"Lavis Rosmini Segantini"
"16:05:00","16:05:00",58,"Lavis Rosmini Segantini"
"16:05:00","16:05:00",60,"Lavis Rosmini Segantini"
"16:06:00","16:06:00",54,"Lavis Rosmini Segantini"
"16:07:00","16:07:00",50,"Lavis Rosmini Segantini"
"16:08:00","16:08:00",62,"Lavis Rosmini Segantini"
"16:09:00","16:09:00",72,"Lavis Rosmini Segantini"
"16:10:00","16:10:00",2472,"Lavis Rosmini Segantini"
"16:11:00","16:11:00",73,"Lavis Rosmini Segantini"
"16:12:00","16:12:00",75,"Lavis Rosmini Segantini"
"16:13:00","16:13:00",4,"Lavis Rosmini Segantini"
"16:14:00","16:14:00",77,"Lavis Rosmini Segantini"
"16:15:00","16:15:00",81,"Lavis Rosmini Segantini"
"16:16:00","16:16:00",80,"Lavis Rosmini Segantini"
"16:43:00","16:43:00",350,"Lavis Rosmini Segantini"
"16:44:00","16:44:00",344,"Lavis Rosmini Segantini"
"16:45:00","16:45:00",260,"Lavis Rosmini Segantini"
"16:46:00","16:46:00",386,"Lavis Rosmini Segantini"
"16:47:00","16:47:00",401,"Lavis Rosmini Segantini"
"16:48:00","16:48:00",349,"Lavis Rosmini Segantini"
"16:49:00","16:49:00",405,"Lavis Rosmini Segantini"
"16:50:00","16:50:00",406,"Lavis Rosmini Segantini"
"16:52:00","16:52:00",2680,"Lavis Rosmini Segantini"
"16:54:00","16:54:00",76,"Lavis Rosmini Segantini"
"16:55:00","16:55:00",294,"Lavis Rosmini Segantini"
"16:56:00","16:56:00",297,"Lavis Rosmini Segantini"
"16:57:00","16:57:00",293,"Lavis Rosmini Segantini"
"16:58:00","16:58:00",374,"Lavis Rosmini Segantini"
"16:59:00","16:59:00",422,"Lavis Rosmini Segantini"
"16:59:00","16:59:00",426,"Lavis Rosmini Segantini"
"17:00:00","17:00:00",424,"Lavis Rosmini Segantini"
"17:01:00","17:01:00",356,"Lavis Rosmini Segantini"
"17:01:00","17:01:00",358,"Lavis Rosmini Segantini"
"17:02:00","17:02:00",85,"Lavis Rosmini Segantini"
"17:03:00","17:03:00",91,"Lavis Rosmini Segantini"
"17:04:00","17:04:00",89,"Lavis Rosmini Segantini"
"17:05:00","17:05:00",2971,"Lavis Rosmini Segantini"
"17:05:00","17:05:00",58,"Lavis Rosmini Segantini"
"17:05:00","17:05:00",60,"Lavis Rosmini Segantini"
"17:06:00","17:06:00",54,"Lavis Rosmini Segantini"
"17:07:00","17:07:00",50,"Lavis Rosmini Segantini"
"17:08:00","17:08:00",62,"Lavis Rosmini Segantini"
"17:09:00","17:09:00",72,"Lavis Rosmini Segantini"
"17:10:00","17:10:00",2472,"Lavis Rosmini Segantini"
"17:11:00","17:11:00",73,"Lavis Rosmini Segantini"
"17:12:00","17:12:00",75,"Lavis Rosmini Segantini"
"17:13:00","17:13:00",4,"Lavis Rosmini Segantini"
"17:14:00","17:14:00",77,"Lavis Rosmini Segantini"
"17:15:00","17:15:00",81,"Lavis Rosmini Segantini"
"17:16:00","17:16:00",80,"Lavis Rosmini Segantini"
"17:43:00","17:43:00",350,"Lavis Rosmini Segantini"
"17:44:00","17:44:00",344,"Lavis Rosmini Segantini"
"17:45:00","17:45:00",260,"Lavis Rosmini Segantini"
"17:46:00","17:46:00",386,"Lavis Rosmini Segantini"
"17:47:00","17:47:00",401,"Lavis Rosmini Segantini"
"17:48:00","17:48:00",349,"Lavis Rosmini Segantini"
"17:49:00","17:49:00",405,"Lavis Rosmini Segantini"
"17:50:00","17:50:00",406,"Lavis Rosmini Segantini"
"17:52:00","17:52:00",2680,"Lavis Rosmini Segantini"
"17:54:00","17:54:00",76,"Lavis Rosmini Segantini"
"17:55:00","17:55:00",294,"Lavis Rosmini Segantini"
"17:56:00","17:56:00",297,"Lavis Rosmini Segantini"
"17:57:00","17:57:00",293,"Lavis Rosmini Segantini"
"17:58:00","17:58:00",374,"Lavis Rosmini Segantini"
"17:59:00","17:59:00",422,"Lavis Rosmini Segantini"
"17:59:00","17:59:00",426,"Lavis Rosmini Segantini"
"18:00:00","18:00:00",424,"Lavis Rosmini Segantini"
"18:01:00","18:01:00",356,"Lavis Rosmini Segantini"
"18:01:00","18:01:00",358,"Lavis Rosmini Segantini"
"18:02:00","18:02:00",85,"Lavis Rosmini Segantini"
"18:03:00","18:03:00",91,"Lavis Rosmini Segantini"
"18:04:00","18:04:00",89,"Lavis Rosmini Segantini"
"18:05:00","18:05:00",2971,"Lavis Rosmini Segantini"
"18:05:00","18:05:00",58,"Lavis Rosmini Segantini"
"18:05:00","18:05:00",60,"Lavis Rosmini Segantini"
"18:06:00","18:06:00",54,"Lavis Rosmini Segantini"
"18:07:00","18:07:00",50,"Lavis Rosmini Segantini"
"18:08:00","18:08:00",62,"Lavis Rosmini Segantini"
"18:09:00","18:09:00",72,"Lavis Rosmini Segantini"
"18:10:00","18:10:00",2472,"Lavis Rosmini Segantini"
"18:11:00","18:11:00",73,"Lavis Rosmini Segantini"
"18:12:00","18:12:00",75,"Lavis Rosmini Segantini"
"18:13:00","18:13:00",4,"Lavis Rosmini Segantini"
"18:14:00","18:14:00",77,"Lavis Rosmini Segantini"
"18:15:00","18:15:00",81,"Lavis Rosmini Segantini"
"18:16:00","18:16:00",80,"Lavis Rosmini Segantini"
"18:43:00","18:43:00",350,"Lavis Rosmini Segantini"
"18:44:00","18:44:00",344,"Lavis Rosmini Segantini"
"18:45:00","18:45:00",260,"Lavis Rosmini Segantini"
"18:46:00","18:46:00",386,"Lavis Rosmini Segantini"
"18:47:00","18:47:00",401,"Lavis Rosmini Segantini"
"18:48:00","18:48:00",349,"Lavis Rosmini Segantini"
"18:49:00","18:49:00",405,"Lavis Rosmini Segantini"
"18:50:00","18:50:00",406,"Lavis Rosmini Segantini"
"18:52:00","18:52:00",2680,"Lavis Rosmini Segantini"
"18:54:00","18:54:00",76,"Lavis Rosmini Segantini"
"18:55:00","18:55:00",294,"Lavis Rosmini Segantini"
"18:56:00","18:56:00",297,"Lavis Rosmini Segantini"
"18:57:00","18:57:00",293,"Lavis Rosmini Segantini"
"18:58:00","18:58:00",374,"Lavis Rosmini Segantini"
"18:59:00","18:59:00",422,"Lavis Rosmini Segantini"
"18:59:00","18:59:00",426,"Lavis Rosmini Segantini"
"19:00:00","19:00:00",424,"Lavis Rosmini Segantini"
"19:01:00","19:01:00",356,"Lavis Rosmini Segantini"
"19:01:00","19:01:00",358,"Lavis Rosmini Segantini"
"19:02:00","19:02:00",85,"Lavis Rosmini Segantini"
"19:03:00","19:03:00",91,"Lavis Rosmini Segantini"
"19:04:00","19:04:00",89,"Lavis Rosmini Segantini"
"19:05:00","19:05:00",2971,"Lavis Rosmini Segantini"
"19:05:00","19:05:00",58,"Lavis Rosmini Segantini"
"19:05:00","19:05:00",60,"Lavis Rosmini Segantini"
"19:06:00","19:06:00",54,"Lavis Rosmini Segantini"
"19:07:00","19:07:00",50,"Lavis Rosmini Segantini"
"19:08:00","19:08:00",62,"Lavis Rosmini Segantini"
"19:09:00","19:09:00",72,"Lavis Rosmini Segantini"
"19:10:00","19:10:00",2472,"Lavis Rosmini Segantini"
"19:11:00","19:11:00",73,"Lavis Rosmini Segantini"
"19:12:00","19:12:00",75,"Lavis Rosmini Segantini"
"19:13:00","19:13:00",4,"Lavis Rosmini Segantini"
"19:14:00","19:14:00",77,"Lavis Rosmini Segantini"
"19:15:00","19:15:00",81,"Lavis Rosmini Segantini"
"19:16:00","19:16:00",80,"Lavis Rosmini Segantini"
"19:43:00","19:43:00",350,"Lavis Rosmini Segantini"
"19:44:00","19:44:00",344,"Lavis Rosmini Segantini"
"19:45:00","19:45:00",260,"Lavis Rosmini Segantini"
"19:46:00","19:46:00",386,"Lavis Rosmini Segantini"
"19:47:00","19:47:00",401,"Lavis Rosmini Segantini"
"19:48:00","19:48:00",349,"Lavis Rosmini Segantini"
"19:49:00","19:49:00",405,"Lavis Rosmini Segantini"
"19:50:00","19:50:00",406,"Lavis Rosmini Segantini"
"19:52:00","19:52:00",2680,"Lavis Rosmini Segantini"
"19:54:00","19:54:00",76,"Lavis Rosmini Segantini"
"19:55:00","19:55:00",294,"Lavis Rosmini Segantini"
"19:56:00","19:56:00",297,"Lavis Rosmini Segantini"
"19:57:00","19:57:00",293,"Lavis Rosmini Segantini"
"19:58:00","19:58:00",374,"Lavis Rosmini Segantini"
"19:59:00","19:59:00",422,"Lavis Rosmini Segantini"
"19:59:00","19:59:00",426,"Lavis Rosmini Segantini"
"20:00:00","20:00:00",424,"Lavis Rosmini Segantini"
"20:01:00","20:01:00",356,"Lavis Rosmini Segantini"
"20:01:00","20:01:00",358,"Lavis Rosmini Segantini"
"20:02:00","20:02:00",85,"Lavis Rosmini Segantini"
"20:03:00","20:03:00",91,"Lavis Rosmini Segantini"
"20:04:00","20:04:00",89,"Lavis Rosmini Segantini"
"20:05:00","20:05:00",2971,"Lavis Rosmini Segantini"
"20:05:00","20:05:00",58,"Lavis Rosmini Segantini"
"20:05:00","20:05:00",60,"Lavis Rosmini Segantini"
"20:06:00","20:06:00",54,"Lavis Rosmini Segantini"
"20:07:00","20:07:00",50,"Lavis Rosmini Segantini"
"20:08:00","20:08:00",62,"Lavis Rosmini Segantini"
"20:09:00","20:09:00",72,"Lavis Rosmini Segantini"
"20:10:00","20:10:00",2472,"Lavis Rosmini Segantini"
"20:11:00","20:11:00",73,"Lavis Rosmini Segantini"
"20:12:00","20:12:00",75,"Lavis Rosmini Segantini"
"20:13:00","20:13:00",4,"Lavis Rosmini Segantini"
"20:14:00","20:14:00",77,"Lavis Rosmini Segantini"
"20:15:00","20:15:00",81,"Lavis Rosmini Segantini"
"20:16:00","20:16:00",80,"Lavis Rosmini Segantini"
"09:13:00","09:13:00",350,"Lavis Rosmini Segantini"
"09:14:00","09:14:00",344,"Lavis Rosmini Segantini"
"09:15:00","09:15:00",260,"Lavis Rosmini Segantini"
"09:16:00","09:16:00",386,"Lavis Rosmini Segantini"
"09:17:00","09:17:00",401,"Lavis Rosmini Segantini"
"09:18:00","09:18:00",349,"Lavis Rosmini Segantini"
"09:19:00","09:19:00",405,"Lavis Rosmini Segantini"
"09:20:00","09:20:00",406,"Lavis Rosmini Segantini"
"09:22:00","09:22:00",2680,"Lavis Rosmini Segantini"
"09:24:00","09:24:00",76,"Lavis Rosmini Segantini"
"09:25:00","09:25:00",294,"Lavis Rosmini Segantini"
"09:26:00","09:26:00",297,"Lavis Rosmini Segantini"
"09:27:00","09:27:00",293,"Lavis Rosmini Segantini"
"09:28:00","09:28:00",374,"Lavis Rosmini Segantini"
"09:29:00","09:29:00",422,"Lavis Rosmini Segantini"
"09:29:00","09:29:00",426,"Lavis Rosmini Segantini"
"09:30:00","09:30:00",424,"Lavis Rosmini Segantini"
"09:31:00","09:31:00",356,"Lavis Rosmini Segantini"
"09:31:00","09:31:00",358,"Lavis Rosmini Segantini"
"09:32:00","09:32:00",85,"Lavis Rosmini Segantini"
"09:33:00","09:33:00",91,"Lavis Rosmini Segantini"
"09:34:00","09:34:00",89,"Lavis Rosmini Segantini"
"09:35:00","09:35:00",2971,"Lavis Rosmini Segantini"
"09:35:00","09:35:00",58,"Lavis Rosmini Segantini"
"09:35:00","09:35:00",60,"Lavis Rosmini Segantini"
"09:36:00","09:36:00",54,"Lavis Rosmini Segantini"
"09:37:00","09:37:00",50,"Lavis Rosmini Segantini"
"09:38:00","09:38:00",62,"Lavis Rosmini Segantini"
"09:39:00","09:39:00",72,"Lavis Rosmini Segantini"
"09:40:00","09:40:00",2472,"Lavis Rosmini Segantini"
"09:41:00","09:41:00",73,"Lavis Rosmini Segantini"
"09:42:00","09:42:00",75,"Lavis Rosmini Segantini"
"09:43:00","09:43:00",4,"Lavis Rosmini Segantini"
"09:44:00","09:44:00",77,"Lavis Rosmini Segantini"
"09:45:00","09:45:00",81,"Lavis Rosmini Segantini"
"09:46:00","09:46:00",80,"Lavis Rosmini Segantini"
"10:13:00","10:13:00",350,"Lavis Rosmini Segantini"
"10:14:00","10:14:00",344,"Lavis Rosmini Segantini"
"10:15:00","10:15:00",260,"Lavis Rosmini Segantini"
"10:16:00","10:16:00",386,"Lavis Rosmini Segantini"
"10:17:00","10:17:00",401,"Lavis Rosmini Segantini"
"10:18:00","10:18:00",349,"Lavis Rosmini Segantini"
"10:19:00","10:19:00",405,"Lavis Rosmini Segantini"
"10:20:00","10:20:00",406,"Lavis Rosmini Segantini"
"10:22:00","10:22:00",2680,"Lavis Rosmini Segantini"
"10:24:00","10:24:00",76,"Lavis Rosmini Segantini"
"10:25:00","10:25:00",294,"Lavis Rosmini Segantini"
"10:26:00","10:26:00",297,"Lavis Rosmini Segantini"
"10:27:00","10:27:00",293,"Lavis Rosmini Segantini"
"10:28:00","10:28:00",374,"Lavis Rosmini Segantini"
"10:29:00","10:29:00",422,"Lavis Rosmini Segantini"
"10:29:00","10:29:00",426,"Lavis Rosmini Segantini"
"10:30:00","10:30:00",424,"Lavis Rosmini Segantini"
"10:31:00","10:31:00",356,"Lavis Rosmini Segantini"
"10:31:00","10:31:00",358,"Lavis Rosmini Segantini"
"10:32:00","10:32:00",85,"Lavis Rosmini Segantini"
"10:33:00","10:33:00",91,"Lavis Rosmini Segantini"
"10:34:00","10:34:00",89,"Lavis Rosmini Segantini"
"10:35:00","10:35:00",2971,"Lavis Rosmini Segantini"
"10:35:00","10:35:00",58,"Lavis Rosmini Segantini"
"10:35:00","10:35:00",60,"Lavis Rosmini Segantini"
"10:36:00","10:36:00",54,"Lavis Rosmini Segantini"
"10:37:00","10:37:00",50,"Lavis Rosmini Segantini"
"10:38:00","10:38:00",62,"Lavis Rosmini Segantini"
"10:39:00","10:39:00",72,"Lavis Rosmini Segantini"
"10:40:00","10:40:00",2472,"Lavis Rosmini Segantini"
"10:41:00","10:41:00",73,"Lavis Rosmini Segantini"
"10:42:00","10:42:00",75,"Lavis Rosmini Segantini"
"10:43:00","10:43:00",4,"Lavis Rosmini Segantini"
"10:44:00","10:44:00",77,"Lavis Rosmini Segantini"
"10:45:00","10:45:00",81,"Lavis Rosmini Segantini"
"10:46:00","10:46:00",80,"Lavis Rosmini Segantini"
"11:13:00","11:13:00",350,"Lavis Rosmini Segantini"
"11:14:00","11:14:00",344,"Lavis Rosmini Segantini"
"11:15:00","11:15:00",260,"Lavis Rosmini Segantini"
"11:16:00","11:16:00",386,"Lavis Rosmini Segantini"
"11:17:00","11:17:00",401,"Lavis Rosmini Segantini"
"11:18:00","11:18:00",349,"Lavis Rosmini Segantini"
"11:19:00","11:19:00",405,"Lavis Rosmini Segantini"
"11:20:00","11:20:00",406,"Lavis Rosmini Segantini"
"11:22:00","11:22:00",2680,"Lavis Rosmini Segantini"
"11:24:00","11:24:00",76,"Lavis Rosmini Segantini"
"11:25:00","11:25:00",294,"Lavis Rosmini Segantini"
"11:26:00","11:26:00",297,"Lavis Rosmini Segantini"
"11:27:00","11:27:00",293,"Lavis Rosmini Segantini"
"11:28:00","11:28:00",374,"Lavis Rosmini Segantini"
"11:29:00","11:29:00",422,"Lavis Rosmini Segantini"
"11:29:00","11:29:00",426,"Lavis Rosmini Segantini"
"11:30:00","11:30:00",424,"Lavis Rosmini Segantini"
"11:31:00","11:31:00",356,"Lavis Rosmini Segantini"
"11:31:00","11:31:00",358,"Lavis Rosmini Segantini"
"11:32:00","11:32:00",85,"Lavis Rosmini Segantini"
"11:33:00","11:33:00",91,"Lavis Rosmini Segantini"
"11:34:00","11:34:00",89,"Lavis Rosmini Segantini"
"11:35:00","11:35:00",2971,"Lavis Rosmini Segantini"
"11:35:00","11:35:00",58,"Lavis Rosmini Segantini"
"11:35:00","11:35:00",60,"Lavis Rosmini Segantini"
"11:36:00","11:36:00",54,"Lavis Rosmini Segantini"
"11:37:00","11:37:00",50,"Lavis Rosmini Segantini"
"11:38:00","11:38:00",62,"Lavis Rosmini Segantini"
"11:39:00","11:39:00",72,"Lavis Rosmini Segantini"
"11:40:00","11:40:00",2472,"Lavis Rosmini Segantini"
"11:41:00","11:41:00",73,"Lavis Rosmini Segantini"
"11:42:00","11:42:00",75,"Lavis Rosmini Segantini"
"11:43:00","11:43:00",4,"Lavis Rosmini Segantini"
"11:44:00","11:44:00",77,"Lavis Rosmini Segantini"
"11:45:00","11:45:00",81,"Lavis Rosmini Segantini"
"11:46:00","11:46:00",80,"Lavis Rosmini Segantini"
"12:13:00","12:13:00",350,"Lavis Rosmini Segantini"
"12:14:00","12:14:00",344,"Lavis Rosmini Segantini"
"12:15:00","12:15:00",260,"Lavis Rosmini Segantini"
"12:16:00","12:16:00",386,"Lavis Rosmini Segantini"
"12:17:00","12:17:00",401,"Lavis Rosmini Segantini"
"12:18:00","12:18:00",349,"Lavis Rosmini Segantini"
"12:19:00","12:19:00",405,"Lavis Rosmini Segantini"
"12:20:00","12:20:00",406,"Lavis Rosmini Segantini"
"12:22:00","12:22:00",2680,"Lavis Rosmini Segantini"
"12:24:00","12:24:00",76,"Lavis Rosmini Segantini"
"12:25:00","12:25:00",294,"Lavis Rosmini Segantini"
"12:26:00","12:26:00",297,"Lavis Rosmini Segantini"
"12:27:00","12:27:00",293,"Lavis Rosmini Segantini"
"12:28:00","12:28:00",374,"Lavis Rosmini Segantini"
"12:29:00","12:29:00",422,"Lavis Rosmini Segantini"
"12:29:00","12:29:00",426,"Lavis Rosmini Segantini"
"12:30:00","12:30:00",424,"Lavis Rosmini Segantini"
"12:31:00","12:31:00",356,"Lavis Rosmini Segantini"
"12:31:00","12:31:00",358,"Lavis Rosmini Segantini"
"12:32:00","12:32:00",85,"Lavis Rosmini Segantini"
"12:33:00","12:33:00",91,"Lavis Rosmini Segantini"
"12:34:00","12:34:00",89,"Lavis Rosmini Segantini"
"12:35:00","12:35:00",2971,"Lavis Rosmini Segantini"
"12:35:00","12:35:00",58,"Lavis Rosmini Segantini"
"12:35:00","12:35:00",60,"Lavis Rosmini Segantini"
"12:36:00","12:36:00",54,"Lavis Rosmini Segantini"
"12:37:00","12:37:00",50,"Lavis Rosmini Segantini"
"12:38:00","12:38:00",62,"Lavis Rosmini Segantini"
"12:39:00","12:39:00",72,"Lavis Rosmini Segantini"
"12:40:00","12:40:00",2472,"Lavis Rosmini Segantini"
"12:41:00","12:41:00",73,"Lavis Rosmini Segantini"
"12:42:00","12:42:00",75,"Lavis Rosmini Segantini"
"12:43:00","12:43:00",4,"Lavis Rosmini Segantini"
"12:44:00","12:44:00",77,"Lavis Rosmini Segantini"
"12:45:00","12:45:00",81,"Lavis Rosmini Segantini"
"12:46:00","12:46:00",80,"Lavis Rosmini Segantini"
"13:13:00","13:13:00",350,"Lavis Rosmini Segantini"
"13:14:00","13:14:00",344,"Lavis Rosmini Segantini"
"13:15:00","13:15:00",260,"Lavis Rosmini Segantini"
"13:16:00","13:16:00",386,"Lavis Rosmini Segantini"
"13:17:00","13:17:00",401,"Lavis Rosmini Segantini"
"13:18:00","13:18:00",349,"Lavis Rosmini Segantini"
"13:19:00","13:19:00",405,"Lavis Rosmini Segantini"
"13:20:00","13:20:00",406,"Lavis Rosmini Segantini"
"13:22:00","13:22:00",2680,"Lavis Rosmini Segantini"
"13:24:00","13:24:00",76,"Lavis Rosmini Segantini"
"13:25:00","13:25:00",294,"Lavis Rosmini Segantini"
"13:26:00","13:26:00",297,"Lavis Rosmini Segantini"
"13:27:00","13:27:00",293,"Lavis Rosmini Segantini"
"13:28:00","13:28:00",374,"Lavis Rosmini Segantini"
"13:29:00","13:29:00",422,"Lavis Rosmini Segantini"
"13:29:00","13:29:00",426,"Lavis Rosmini Segantini"
"13:30:00","13:30:00",424,"Lavis Rosmini Segantini"
"13:31:00","13:31:00",356,"Lavis Rosmini Segantini"
"13:31:00","13:31:00",358,"Lavis Rosmini Segantini"
"13:32:00","13:32:00",85,"Lavis Rosmini Segantini"
"13:33:00","13:33:00",91,"Lavis Rosmini Segantini"
"13:34:00","13:34:00",89,"Lavis Rosmini Segantini"
"13:35:00","13:35:00",2971,"Lavis Rosmini Segantini"
"13:35:00","13:35:00",58,"Lavis Rosmini Segantini"
"13:35:00","13:35:00",60,"Lavis Rosmini Segantini"
"13:36:00","13:36:00",54,"Lavis Rosmini Segantini"
"13:37:00","13:37:00",50,"Lavis Rosmini Segantini"
"13:38:00","13:38:00",62,"Lavis Rosmini Segantini"
"13:39:00","13:39:00",72,"Lavis Rosmini Segantini"
"13:40:00","13:40:00",2472,"Lavis Rosmini Segantini"
"13:41:00","13:41:00",73,"Lavis Rosmini Segantini"
"13:42:00","13:42:00",75,"Lavis Rosmini Segantini"
"13:43:00","13:43:00",4,"Lavis Rosmini Segantini"
"13:44:00","13:44:00",77,"Lavis Rosmini Segantini"
"13:45:00","13:45:00",81,"Lavis Rosmini Segantini"
"13:46:00","13:46:00",80,"Lavis Rosmini Segantini"
"14:13:00","14:13:00",350,"Lavis Rosmini Segantini"
"14:14:00","14:14:00",344,"Lavis Rosmini Segantini"
"14:15:00","14:15:00",260,"Lavis Rosmini Segantini"
"14:16:00","14:16:00",386,"Lavis Rosmini Segantini"
"14:17:00","14:17:00",401,"Lavis Rosmini Segantini"
"14:18:00","14:18:00",349,"Lavis Rosmini Segantini"
"14:19:00","14:19:00",405,"Lavis Rosmini Segantini"
"14:20:00","14:20:00",406,"Lavis Rosmini Segantini"
"14:22:00","14:22:00",2680,"Lavis Rosmini Segantini"
"14:24:00","14:24:00",76,"Lavis Rosmini Segantini"
"14:25:00","14:25:00",294,"Lavis Rosmini Segantini"
"14:26:00","14:26:00",297,"Lavis Rosmini Segantini"
"14:27:00","14:27:00",293,"Lavis Rosmini Segantini"
"14:28:00","14:28:00",374,"Lavis Rosmini Segantini"
