"stop_id";"stop_name";"stop_lat";"stop_lon"
4891;"Lamar-Ponte Avisio";46.13463;11.110901
4893;"Malgolo-Via Al Castello 6";46.384563;11.094848
4894;"Valda-Via Centrale 25";46.210886;11.27248
4895;"Ronzone-Via 4 Novembre 44";46.418925;11.145811
4896;"Dovena-Via Roma Civ. 4";46.456546;11.127469
4897;"Dovena-Inizio Paese";46.457487;11.125253
4898;"Denno-Via Marconi 46";46.272566;11.052235
4904;"Garniga T.-V.Bagni di Fieno 1";45.999662;11.085768
4916;"Nanno-Via Bergamo Civ. 5";46.319385;11.046685
4917;"Tuenno-Via 4 Ville Civ. 41";46.336658;11.028398
4919;"Verdesina-Paese";46.054909;10.713245
4921;"Trentino Trasporti";46.102234;11.094461
4923;"Civezzano-Maso Zandonà";46.08783;11.19062
4924;"Mezzomonte-Loc. Barco";45.9227;11.135809
4925;"Bivio Costa di Terragnolo";45.880854;11.14789
4927;"Stedileri-Di Fronte Civ. 7";45.872788;11.165593
4939;"Nago Bivio Z.A.I. Mala";45.87784;10.898898
4942;"Cicona Sp Km 2.4";46.160321;11.740895
4951;"Romagnano-Maso Bozza";45.997977;11.101563
4953;"Casa Rossa-Bar Ristoro";45.854845;10.566903
4954;"Sopramonte-Via Belina";46.072241;11.063013
4955;"Sopramonte-Via Belina 11";46.070915;11.063184
4957;"Sopramonte-Bunaga";46.069391;11.057334
4960;"Nogarè-V.Di S.Giuseppe";46.103967;11.211665
4961;"Calliano Sp 49 'Cimitero'";45.936629;11.098121
4963;"Lago di Terlago-Hotel Lillà";46.097411;11.058247
4964;"Lago di Terlago-Ponte";46.095602;11.055256
4965;"Salorno-Trenitalia";46.245539;11.202524
4966;"Egna-Termeno-Trenitalia";46.319098;11.257383
4967;"Ora-Stazione Fs";46.360976;11.297562
4968;"Magrè-Cortaccia-Trenitalia";46.287799;11.232468
4970;"Montagna";46.333021;11.299352
4971;"Ponte Aldino";46.342951;11.336949
4972;"Fraveggio Vernisi";46.080553;10.995849
4973;"S. Michele A/Adige-Sc.Elem.";46.189874;11.134127
4979;"Pergine-Via S.Pietro Asl";46.063213;11.244429
4980;"Pergine V.S.Pietro Parch.Curie";46.063433;11.245601
4993;"Sabbionara V.Pozza 'Erta'";45.743006;10.967607
4994;"Sabbionara Via Morielle";45.742358;10.95658
5010;"Morganti-Maso Romina";45.930745;11.224036
5013;"Ponzolotti";45.738779;11.070718
5014;"Revedea Sp 79 Civ. 18";46.152752;11.747616
5018;"Vigolo Baselga-Paese";46.081576;11.044892
5025;"Sardagna Civ.20";46.073125;11.093579
5035;"Noriglio Loc. Masi Brenta";45.878437;11.084034
5037;"Calceranica C.So Alpini Gmp";46.0015;11.245598
5038;"Levico T. Fraz. Campiello";46.018805;11.353077
5049;"Rocce Rosse-Nuovi Golfi";46.032921;11.049854
5050;"Passo Cereda Civ 9";46.192636;11.902743
5051;"Samoclevo-Bivio";46.365038;10.937469
5053;"Termon Nord";46.270225;11.036677
5055;"Ragoli 'Macelleria'";46.051624;10.77514
5056;"Ziano di Fiemme";46.286801;11.559854
5057;"Ragoli 'Croce'";46.054826;10.78159
5063;"Coredo Via Tavon 42";46.35361;11.088088
5064;"Coredo Via Trento";46.347117;11.08684
5065;"Lavarone Civ. 61";45.939296;11.273852
5067;"Andalo-Bivio Priori";46.177371;11.017827
5073;"Scanna Civ. 51";46.39474;11.02458
5075;"Castelfondo Via Dante";46.452673;11.121797
5077;"S.Michele 'Fondazione-Mensa'";46.194907;11.135489
5080;"Cogolo Polo Scolastico";46.347399;10.69684
5082;"Strigno Via Colle Civ. 6";46.06717;11.519093
5087;"Mezz.Do Via Perlasca 'Martini'";46.217566;11.093386
5088;"Sabbionara Via De Gasperi";45.738765;10.952482
5090;"Gionghi-Polo Scolastico";45.940038;11.268658
5091;"Tobia-Gionghi";45.940362;11.262788
5092;"Volano-Loc.Fornaci";45.919376;11.085283
5095;"Loc.Piaggi Bassi";45.800465;10.976077
5102;"Molveno Deposito";46.149626;10.980086
5103;"Levico T. Polo Scolastico";46.013611;11.3063
5105;"Fucine Scuola Media";46.311138;10.732825
5111;"Loc. Coveli Civ. 35";46.197724;11.14366
5113;"Fondo-Via Iv Novembre";46.441452;11.130891
5116;"Cavareno Via Roen 32";46.403499;11.139586
5126;"Storo-Scuola Media";45.849333;10.575288
5131;"Spiazzo Rend. Colarin Civ. 147";46.10917;10.746099
5133;"Transacqua-Via Delle Fonti";46.172998;11.8293
5134;"Masi-Via Micelette Civ. 4";46.281815;11.499285
5135;"Maso Reigl";45.972251;10.9808
5136;"Maso Samuele";45.967937;10.979949
5137;"Maso Del Silvio";45.966582;10.978171
5138;"Masi-Incrocio Via Zurlon";45.964407;10.976932
5139;"Masi di Sotto";45.96651;10.973483
5141;"Coredo Via Zambaroni 12";46.349177;11.088842
5144;"Torchio Bivio Cogatti";46.09101;11.196994
5145;"Cogatti";46.093741;11.196818
5146;"Ossana Scuola Elementare";46.307678;10.73956
5147;"Portolo-Via San Tomaso";46.305004;11.056616
5149;"Strigno-Stazione Fs";46.051416;11.514744
5150;"Campitello Hotel Salvan";46.474285;11.73838
5151;"Rovereto-Fermata Trenitalia";45.890326;11.03385
5152;"Mori-Trenitalia";45.861249;11.002346
5153;"Serravalle-Trenitalia";45.808287;11.015222
5154;"Ala-Trenitalia";45.758925;10.996328
5155;"Avio-Trenitalia";45.73369;10.956084
5156;"Borghetto-Trenitalia";45.696733;10.926909
5165;"Calavino-Via Battisti Civ 20";46.040787;10.982034
5169;"Trento Ss45 'Scala'";46.077367;11.099792
5173;"Strigno Fs-Bretella Mag.Brico";46.052372;11.510935
5180;"Busarel";46.140566;11.773656
5182;"Tres Via Predaia Inc. V.Tavana";46.32116;11.100648
5183;"Tres Via Predaia";46.322014;11.096784
5185;"Mezzano-Sc.Elementare";46.156586;11.808305
5190;"Centa Bv Tiecheri-Frisanchi";45.965305;11.224658
5191;"S.Marino";45.89953;11.694247
5194;"S.Nazario";45.838412;11.690546
5195;"S.Marino";45.898913;11.693689
5196;"Primolano-Staz. Fs";45.965535;11.702533
5201;"Zona Industriale'Luxottica' R";45.865303;11.018506
5202;"Romagnano Loc.Torricella Sft";45.993002;11.098521
5203;"Sardagna Civ. 22";46.069494;11.095252
5204;"Frassilongo-Maso Pinterstoll";46.08038;11.285129
5205;"Grigno Casearia Monti Trentini";46.006597;11.649483
5207;"Baitoni-Via Aldo Sette Civ.1";45.813643;10.547147
5213;"Mezzano-Via Molaren 27";46.16076;11.817183
5231;"Barbine Sp 239 Km. 0.500";46.157203;11.753757
5234;".";45.883525;10.807601
5236;"Favrio Civ. 65";45.999626;10.852372
5237;"Carbonare Via Manzoni";45.934041;11.229044
5239;"Viote Golfo Sulla Sp85";46.020934;11.041724
5240;"Cadine Strada di Cadine 5";46.086923;11.069368
5248;"Telve di Sopra Via S.Pio X";46.073309;11.471692
5252;"Cavareno Via Roen 59";46.400523;11.139886
5253;"Porte Via Al Brentegam";45.880954;11.052889
5254;"Valmorbia Inc. Dosso/Tezze";45.81736;11.094239
5256;"Sarnonico Viale S.Lorenzo";46.419139;11.140627
5257;"Dambel-Loc. Casette";46.409036;11.102603
5259;"Baitoni-V. Aldo Sette Civ.1";45.812948;10.546639
5260;"Viale Industria Amnu";46.068689;11.233672
5263;"Sabbionara V.Pozza Civ. 6";45.74321;10.962575
5264;"Marcena-Sp 6";46.442657;11.011787
5266;"Molveno-V.Nazionale";46.141903;10.963974
5273;"Molina di F.-Via Weber/Rive";46.273244;11.422097
5275;"Condino Sp123 Stab. Illen";45.896086;10.606683
5276;"Aldeno Viale Europa";45.982499;11.093579
5277;"Aldeno-Via Florida";45.977966;11.092905
5278;"Serrada Via Pasubio";45.888655;11.153269
5280;"Rocca";45.753211;11.026404
5297;"Speccheri Sp 219 Km 1.100";45.774515;11.122089
5352;"Castello-Bivio di Stavel";46.321463;10.782423
5353;"Ronzo Chienis-V.Pra Da Le Rì";45.891098;10.949606
5369;"Lasino Sp 84 Viale San Pietro";46.020354;10.982117
5375;"Fai Paganella";46.175418;11.068633
5382;"Malgolo Piazza De Betta";46.378987;11.091228
5384;"Valle S.Felice-Cimitero";45.867916;10.939905
5385;"Manzano-Bivio";45.864482;10.950221
5392;"Pian Del Gac Civ. 25";46.133573;11.205898
5394;"Massone Via Cappuccini";45.920537;10.901734
5395;"Ceole 'Cementificio'";45.909601;10.855214
5398;"Riva Del G. Via Oleandri";45.899603;10.844529
5400;"Cismon Del Grappa-Fs";45.919665;11.729849
5402;"Carpanè-Staz. Fs";45.859998;11.660863
5404;"Solagna-Staz. Fs";45.815551;11.721238
5425;"Zortea Bar Bellavista";46.163628;11.753067
5436;"Tassullo Strada Quattro Ville";46.339649;11.052432
5449;"Ampola 'Parch. Biotopo'";45.872717;10.652963
5452;"Tres Loc.Bonifica";46.321235;11.082244
5458;"Terlago Via Omigo";46.097912;11.047916
5460;"Hacleri-Maso Markl";46.121312;11.339035
5462;"Via S.Pietro 82-Villa Rosa";46.065063;11.248732
5466;"Taio Via Roma";46.313915;11.070562
5470;"Regnana Alta";46.151194;11.31071
5472;"Sporminore Civ. 86";46.238268;11.027413
5473;"Sanzeno Civ. 61";46.368681;11.078431
5475;"Rovereto-Via Savioli";45.892086;11.037432
5476;"Romeno Scuola Elementare";46.393306;11.117608
5479;"Claiano Nord-Sp 140";46.316343;10.773087
5483;"Mattarello-Via Catoni";46.003128;11.126824
5484;"Mattarello-Ex St.Vestimenta";46.000768;11.126337
5489;"Nogarè-Via Pinetana 2/A";46.100574;11.212098
5491;"Tassullo Strada Quattro Ville";46.339811;11.052438
5492;"Santa Croce Sp 5 Diram.Bivedo";46.024475;10.83625
5494;"Foppiano-Piazzale Chiesa";45.840857;11.062823
5498;"Predazzo-Loc. Gac";46.300349;11.588872
5499;"Moena Ss.48-Zona Artigianale";46.36095;11.644593
5533;"Andalo Municipio";46.16508;11.003309
5551;"Molveno Lago di Bior";46.138506;10.970987
5585;"Mechel Capitello--Civ. 28";46.348645;11.021343
5594;"Mori Via Del Garda. 63";45.851453;10.972499
5598;"Tiarno di Sotto-S.Lucia";45.892697;10.702086
5602;"Avio-Loc.Fontana";45.722809;10.930119
5604;"Coredo 'Rotatoria'";46.347618;11.08157
5605;"Fondo-Ss42 Bv Via Fanch";46.429808;11.140902
5606;"Dimaro-Via Campiglio";46.322945;10.875393
5608;"Feltre-Via Rizzarda Civ. 16";46.020977;11.900702
5609;"Borgo-Bocciodromo";46.051717;11.454155
5613;"Cornè-Piazzale Deposito";45.808537;10.977752
5614;"Bivio Stedileri";45.873857;11.164281
5615;"Denno-Via Degasperi 42/A";46.279341;11.047309
5617;"Cloz Loc. Panugola";46.41414;11.082422
5621;"Villa S.Antonio";45.930264;10.824043
5624;"Marilleva 1400";46.304257;10.809213
5625;"Mori di Fronte Mc Donalds";45.860462;11.001507
5631;"Bedollo Via Ronchi 4";46.168616;11.30951
5632;"Sopramonte-Maso Petoci";46.066913;11.059466
5633;"Sopramonte-Novai";46.067659;11.061524
5640;"Flavon Via Nazionale 4/A";46.296405;11.032208
5646;"Castione Bivio";45.836795;10.958176
5648;"Telve Sp 110 Bv Via Borgo";46.064371;11.476684
5649;"Castione Bivio";45.836287;10.958377
5650;"Civezzano-Centro Europa";46.083393;11.19902
5665;"Scurelle Via Della Palanca";46.063316;11.503596
5666;"Spera Vvff";46.06875;11.510268
5667;"Imer Loc. Casa Bianca";46.145312;11.80193
5671;"Marilleva Sp 206 Km 6.4";46.303907;10.832291
5672;"Denno Strada Stazione Ftm";46.263101;11.059538
5674;"Favrio Civ. 51";45.999617;10.846237
5675;"Pergine-Via Dolomiti";46.067621;11.243146
5681;"Spera Via Strigno 16 Vvff";46.068366;11.510975
5684;"Castelfondo-Castello";46.448219;11.124176
5685;"Castelfondo Via Dante";46.452549;11.121688
5691;"Roveda Sp233 Maso Obestol";46.082076;11.291213
5692;"Malga Dimaro Bivio";46.276144;10.859479
5694;"Aste";45.793198;11.093462
5696;"Tomaselli Sp39 'Chiesetta'";46.06909;11.528336
5699;"Riva Loc. Dom";45.900289;10.833787
5700;"Roveda-Maso Kopper";46.068847;11.301889
5701;"Roveda-Maso Stiopetteri";46.071529;11.302337
5702;"Campi Bivio Sp37 Dir.Lago di T";45.925446;10.815205
5703;"Riva Del G.-Via Ardaro 43";45.891649;10.838259
5704;"Campi Bv 37 Dir-X Loc Parisi";45.911475;10.809102
5705;"Campi Loc.Zumiani";45.904194;10.815853
5706;"Polsa Bivio";45.784295;10.944359
5707;"Prada Bivio Per La Polsa";45.800632;10.955918
5708;"Trento-Via Segantini";46.075474;11.122352
5709;"Samone Via Nuova Inferiore";46.079414;11.523
5716;"Cimego Piazza";45.912153;10.613053
5717;"Cimego Chiesa";45.912842;10.612673
5718;"Mezzana Ftm";46.313424;10.800346
5719;"Taio Via Alpini 12/14";46.321229;11.068214
5721;"Mollaro Via Conci";46.295061;11.073422
5722;"Coredo Via Tavon 42";46.353612;11.087958
5723;"Tres-Fraz. Vion";46.308186;11.079736
5726;"Mezzocorona-P.Le Leonardelli";46.217182;11.124917
5727;"Mezzolordo Ex Sc. Media";46.216707;11.092588
5728;"Darzo-Via Ten.C.Marini Civ.69";45.838927;10.548389
5731;"Mezzana-Parco Giochi";46.316641;10.796659
5732;"Mezzana-Parco Giochi";46.316523;10.796707
5734;"Fornace-Scuole";46.117675;11.2056
5736;"Pieve Tesino Bv Val Malene";46.067589;11.612977
5737;"Ponte Caffaro-P.Zza Mercato";45.820117;10.528918
5743;"Cavalese Via Mendini";46.289875;11.460897
5746;"Civezzano-Strada Alla Fersina";46.088597;11.18439
5747;"Civezzano-Via Fersina Avisio";46.086806;11.183439
5749;"Lon-Via di Castel Tonin";46.084949;10.991519
5750;"Mechel Civ. 63";46.354576;11.025435
5753;"Sarnonico Kennedy";46.415641;11.140022
5754;"Cavareno Bar Claudia";46.406869;11.137428
5755;"Belvedere di Ronzone";46.427094;11.155542
5756;"Ronzone";46.424247;11.151851
5762;"Lover Via Lovernatico 94";46.247098;11.016193
5769;"Nomi-Casa di Riposo";45.927741;11.076697
5795;"Sanzenone Via Belvedere 39";46.338958;11.044284
5796;"Sanzenone Via Belvedere 9";46.337232;11.044142
5797;"Pavillo.";46.331334;11.040788
5798;"Tuenno Nord R";46.332316;11.025548
5799;"Nanno-Via Bergamo Civ. 5.";46.319184;11.046847
5800;"Nanno-Via Bergamo Civ. 5. R";46.319504;11.04656
5804;"Cunevo";46.282901;11.039964
5805;"Canazei-Via Pareda";46.47629;11.770958
5808;"Monte Terlago Vallene";46.108408;11.042753
5809;"Monte Terlago-Bivio";46.107982;11.035387
5810;"Monte Terlago Boccari";46.107772;11.033516
5811;"Mezzana-Ovest";46.316597;10.798333
5813;"Mezzana Caseificio";46.315525;10.801259
5814;"Mezzana-Est";46.317146;10.806872
5821;"Molveno Difr.Hotel Panorama";46.142689;10.963264
5822;"Feltre-Via Brigata Bologna";46.014806;11.876738
5824;"Aldeno Via Roma";45.97911;11.091373
5825;"Avio-Loc.Fontana";45.719125;10.928642
5831;"Bivio Castelir";46.309549;11.682039
5840;"Geche Bv Strada Del Postel";45.769727;11.114268
5842;"Largo di Pradellano";46.076915;11.583671
5845;"Siror Via Valserena 33/A";46.18963;11.824231
5846;"Assizzi Bivio-Dir. Trento";46.048612;11.254126
5847;"Pergheri";45.881564;11.155108
5848;"Costa di Terragnolo Parcheggio";45.88107;11.149818
5849;"Margone Sp18 Al Km. 0.700";46.068797;10.971593
5853;"Tesero Sp 215 'Casa di Riposo'";46.295279;11.50465
5863;"Cunevo Sp67";46.285816;11.037502
5866;"Candriai-Sp 85 Km. 9.4";46.062236;11.079694
5867;"Candriai-Erica.";46.063071;11.08226
5868;"Candriai-Sp 85.";46.063684;11.081701
5869;"Candriai Malga Brigolina";46.06651;11.076299
5904;"Lavis-Staz. Ftm";46.140136;11.10614
5907;"Vigo di Ton Sp. 203/Sp.124";46.265464;11.077677
5910;"Cloz Via di S.Maria";46.415486;11.083098
5911;"Trento-Via Galassa";46.113157;11.090203
5912;"Paganella Est-Autogrill";46.141065;11.086896
5914;"Lizzanella-Via Del Garda Lidl";45.872831;11.02843
5916;"Bezzecca-Via Lamarmora";45.89661;10.71966
5918;"Agordo-Luxottica";46.206605;11.946454
5919;"Agordo-Luxottica";46.207857;11.951992
5920;"Agordo-Luxottica";46.212337;11.953463
5921;"Gosaldo";46.22398;11.957758
5922;"Gosaldo";46.229015;11.95729
5923;"Gosaldo";46.236433;11.974563
5924;"Saresin";46.20857;11.931274
5925;"Gosaldo";46.24837;11.981696
5926;"Gosaldo";46.271378;12.00462
5927;"Gosaldo";46.254861;11.984059
5928;"Gosaldo";46.259588;11.988793
5929;"Gosaldo";46.274085;12.009492
5930;"Gosaldo";46.275807;12.016868
5931;"Gosaldo";46.281136;12.019926
5932;"Gosaldo";46.285174;12.020031
5933;"Agordo-Luxottica";46.285288;12.032371
5935;"Vigo di Fassa-Fassa Coop";46.423145;11.679969
5936;"Vigo di Fassa Prà De Carolina";46.418311;11.676947
5937;"Tesero-Giardino Dolomiti";46.29229;11.485726
5938;"Tesero-Loc. Piera R";46.291372;11.492807
5939;"Tesero-Via Roma";46.289253;11.503194
5940;"Panchià-Casa Cantoniera";46.287224;11.531961
5942;"Predazzo Via Fiamme Gialle";46.303587;11.593642
5944;"Predazzo-Distributore Agip";46.317177;11.597112
5945;"Predazzo-Loc. Fol";46.32233;11.597912
5948;"Forno";46.34722;11.624669
5949;"Forno-Albergo Foresta";46.355078;11.634437
5952;"Moena-Albergo Trentino";46.373211;11.655352
5954;"Moena-Pezzè";46.381214;11.665691
5955;"Soraga-Hotel Al Lago";46.392382;11.6667
5959;"Pera di Fassa-Loc. Al Ponte";46.441657;11.695427
5964;"Tione-Via Circonvallazione 65";46.036584;10.72816
5967;"Pelugo";46.087322;10.723226
5968;"Strembo";46.120371;10.751922
5969;"Caderzone Bivio Con Via Pozze";46.124768;10.754291
5971;"Caderzone-Off. Alfa Romeo";46.131787;10.764304
5972;"Giustino";46.145927;10.768305
5974;"S.Antonio di Mav.-Loc. Pozze";46.183791;10.777007
5977;"S.Antonio di M.-Rio V.Rastrel";46.195343;10.795758
5978;"S.Antonio di M.-Palù";46.197373;10.797107
5979;"Madonna di C.-Loc.Paluac";46.205362;10.81326
5980;"Madonna di C.-H. Lorenzetti";46.214137;10.822365
5982;"Madonna di Campiglio-Vvff";46.22454;10.825264
5983;"Madonna di C.-Laghetto";46.226019;10.827868
5984;"Madonna di C.-Biv. V.Nambino";46.235465;10.826428
6015;"Strigno-Via Marconi 49";46.068378;11.522114
6045;"Ravazzone-Via Del Dazio";45.863119;10.997312
6046;"Mori-Bivio Sud";45.853367;10.967981
6049;"Linfano Bivio";45.875583;10.871503
6052;"Riva V.Rovereto H.Du Lac";45.883055;10.852641
6056;"S.Martino di C.-Motel Taufer";46.252478;11.802392
6058;"Valmesta Bivio Rif.Dismoni";46.222916;11.808835
6060;"Fiera di P. Via Roma 75 R";46.182427;11.831611
6063;"Fiera di P. Viale Piave 129 R";46.171606;11.824472
6065;"Imer-Via Nazionale 1";46.151919;11.800797
6066;"Imer Via Nazionale 144";46.149793;11.791693
6068;"S.Silvestro";46.131439;11.769023
6069;"Pontet";46.106741;11.774054
6071;"Val Rosna";46.084136;11.764421
6076;"Feltre-Ospedale";46.021853;11.908009
6077;"Feltre Pasquer";46.021084;11.919118
6079;"Tesero-Bivio Via Scandolagia";46.30116;11.505671
6083;"Due Laghi-Hotel Miralaghi";46.058851;10.979182
6084;"Padergnone-Case Enel";46.058818;10.982886
6085;"Padergnone-Loc.Barbazan";46.060053;10.990529
6087;"Vezzano";46.078435;11.000157
6088;"Vigolo Baselga-Pallonc.Rosso";46.077626;11.032474
6090;"Zuclo Ss237 'Superm. Lidl'";46.040152;10.748601
6091;"Preore";46.046154;10.75811
6092;"Preore-Loc. Molina";46.047774;10.764534
6093;"Sarche-Bar Miravalle";46.044456;10.944797
6095;"Dambel Chiesetta";46.40533;11.092772
6098;"Dimaro";46.325926;10.874209
6106;"Masi di Sotto-Deposito Tt";45.971235;10.973974
6117;"Coltura";46.058271;10.793851
6119;"Speccheri Sp 219 Civ.1";45.766545;11.128088
6127;"Acquaviva-Pizzeria";45.980673;11.116452
6132;"Castelpietra";45.922315;11.091932
6133;"Ss.12 S.Ilario/Via Stroperi";45.913228;11.044675
6134;"Trento-Viale Verona";46.056531;11.128456
