"LINEA";"CORSA";"ORA_PARTENZA";"ORA_ARRIVO";"average(passengers)"
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03456LV";"17:07:00";"17:55:00";2.6315789473684212
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03457";"20:07:00";"20:55:00";2.1
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03457LV";"19:07:00";"19:55:00";3.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03458";"22:24:00";"23:05:00";2.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03501";"07:19:00";"08:07:00";2.5833333333333335
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03502";"06:22:00";"07:07:00";2.8214285714285716
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03502";"09:19:00";"10:07:00";2.0476190476190474
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03503";"08:14:00";"09:02:00";2.69811320754717
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03503";"11:22:00";"12:07:00";2.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03504";"10:14:00";"11:02:00";2.4761904761904763
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03504";"13:22:00";"14:07:00";1.736842105263158
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03505";"12:22:00";"13:07:00";2.138888888888889
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03505LV";"15:22:00";"16:07:00";2.1538461538461537
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03506";"14:17:00";"15:02:00";3.55
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03506LV";"17:22:00";"18:07:00";2.4615384615384617
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03507";"16:17:00";"17:02:00";3.1363636363636362
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03507LV";"19:22:00";"20:07:00";1.375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03508";"18:17:00";"19:02:00";2.625
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03509";"20:17:00";"21:02:00";2.269230769230769
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03510";"22:21:00";"23:03:00";2.4761904761904763
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03551";"08:27:00";"09:15:00";2.473684210526316
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03551LV";"05:37:00";"06:16:00";1.25
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03552";"07:22:00";"08:10:00";2.5
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03552";"10:27:00";"11:15:00";3.2
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03553";"09:22:00";"10:10:00";2.6
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03553";"12:27:00";"13:15:00";2.380952380952381
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03554";"11:22:00";"12:10:00";4.318181818181818
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03554LV";"14:27:00";"15:15:00";3.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03555";"13:22:00";"14:10:00";3.607142857142857
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03555LV";"16:27:00";"17:15:00";2.473684210526316
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03556";"15:22:00";"16:14:00";3.7941176470588234
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03556LV";"18:27:00";"19:15:00";2.8461538461538463
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03557";"17:22:00";"18:14:00";4.37037037037037
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03557LV";"20:27:00";"21:00:00";1.4444444444444444
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03558";"19:22:00";"20:14:00";3.8333333333333335
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03559";"21:24:00";"22:05:00";2.769230769230769
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03560";"23:24:00";"00:05:00";3.8947368421052633
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03601";"06:37:00";"07:22:00";2.3902439024390243
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03601";"07:47:00";"08:32:00";1.5555555555555556
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03602";"08:32:00";"09:17:00";2.372093023255814
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03602";"09:42:00";"10:27:00";3.52
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03603";"10:32:00";"11:17:00";3.4166666666666665
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03603";"11:47:00";"12:32:00";2.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03604";"12:37:00";"13:22:00";2.5
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03604";"13:42:00";"14:30:00";1.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03605";"15:42:00";"16:27:00";1.6666666666666667
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03605LV";"14:32:00";"15:17:00";2.3461538461538463
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03606";"17:42:00";"18:27:00";2.888888888888889
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03606LV";"16:32:00";"17:17:00";3.0476190476190474
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03607";"19:42:00";"20:27:00";1.1111111111111112
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03607LV";"18:32:00";"19:17:00";2.588235294117647
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03608";"21:51:00";"22:33:00";1.375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03651";"07:37:00";"08:25:00";3.0869565217391304
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03651";"08:47:00";"09:35:00";3.6842105263157894
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03652";"09:37:00";"10:25:00";2.84375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03652";"10:47:00";"11:39:00";2.4347826086956523
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03653";"11:40:00";"12:28:00";3.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03653";"12:47:00";"13:39:00";2.8125
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03654";"14:47:00";"15:35:00";2.3529411764705883
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03654LV";"13:37:00";"14:25:00";3.0555555555555554
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03654SA";"13:37:00";"13:57:00";2.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03655";"16:47:00";"17:39:00";3.5
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03655LV";"15:37:00";"16:25:00";3.1923076923076925
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03656";"18:47:00";"19:35:00";2.933333333333333
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03656LV";"17:37:00";"18:25:00";3.5555555555555554
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03657";"20:54:00";"21:35:00";1.75
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03657LV";"19:37:00";"20:25:00";3.3846153846153846
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03658";"22:54:00";"23:35:00";1.375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03701";"06:49:00";"07:37:00";2.6785714285714284
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03701   1";"06:49:00";"07:37:00";2.6363636363636362
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03702";"08:47:00";"09:32:00";3.525
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03703";"10:47:00";"11:32:00";2.8947368421052633
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03704";"12:47:00";"13:32:00";2.5714285714285716
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03705";"14:44:00";"15:32:00";2.869565217391304
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03706";"16:47:00";"17:32:00";3.297872340425532
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03707";"18:47:00";"19:32:00";2.6
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03708";"20:51:00";"21:33:00";2.393939393939394
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03709";"22:41:00";"23:05:00";1.8
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03751";"07:52:00";"08:40:00";3.076923076923077
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03752";"09:52:00";"10:40:00";3.59375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03753";"11:52:00";"12:44:00";2.85
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03754";"13:52:00";"14:40:00";3.413793103448276
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03755";"15:52:00";"16:40:00";3.7419354838709675
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03756";"17:52:00";"18:40:00";3.911764705882353
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03757";"19:52:00";"20:40:00";4.466666666666667
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03758";"21:54:00";"22:35:00";2.85
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03801";"07:18:00";"07:49:00";4.578947368421052
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03802";"09:02:00";"09:47:00";3.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03803";"11:02:00";"11:47:00";3.1818181818181817
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03804";"13:02:00";"13:47:00";1.9069767441860466
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03805LV";"15:02:00";"15:47:00";2.576923076923077
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03806LV";"17:02:00";"17:47:00";2.65
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03807LV";"19:02:00";"19:47:00";2.611111111111111
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03851";"08:07:00";"08:55:00";2.8620689655172415
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03852";"10:07:00";"10:55:00";3.8333333333333335
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03853";"12:07:00";"12:55:00";5.85
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03854LV";"14:07:00";"14:55:00";3.4444444444444446
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03855LV";"16:09:00";"16:57:00";3.4
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03856LV";"18:07:00";"18:55:00";2.9375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03857LV";"20:07:00";"20:40:00";2.6666666666666665
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T038v1";"07:05:00";"07:18:00";1.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03a02";"06:35:00";"07:20:00";1.8666666666666667
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03a02LV";"08:00:00";"08:27:00";4.625
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03a51LV";"05:42:00";"06:21:00";1.3333333333333333
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03a51LV";"07:12:00";"07:50:00";4.25
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03a52";"07:37:00";"08:05:00";2.076923076923077
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03b01";"05:11:00";"05:50:00";2.5384615384615383
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03b02";"07:12:00";"07:57:00";1.8823529411764706
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03b51";"00:34:00";"01:02:00";2.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03b51";"06:17:00";"07:05:00";1.7272727272727273
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03b52";"08:17:00";"08:45:00";1.8571428571428572
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03c01";"05:52:00";"06:37:00";1.6428571428571428
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03c02";"06:55:00";"07:40:00";2.769230769230769
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03c51";"05:57:00";"06:45:00";1.7777777777777777
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03c51";"06:57:00";"07:17:00";1.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03c52";"07:47:00";"08:15:00";2.2142857142857144
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03d02LV";"08:00:00";"08:25:00";1.6666666666666667
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03d51LV";"07:12:00";"07:50:00";1.6153846153846154
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03dv1LV";"06:48:00";"07:12:00";1.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03e01LV";"07:11:00";"07:42:00";1.8
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03e51LV";"07:22:00";"07:55:00";2.4375
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03e51LV";"07:57:00";"08:25:00";1.9333333333333333
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03f01LV";"12:05:00";"12:22:00";1.25
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03f02LV";"13:32:00";"14:00:00";1.3
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03f51LV";"07:59:00";"08:21:00";4.285714285714286
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03f51LV";"12:37:00";"13:25:00";2.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03g51";"00:34:00";"01:02:00";1.6666666666666667
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03h51LV";"08:22:00";"08:44:00";1.5
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03m51";"11:52:00";"12:44:00";2.3333333333333335
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03n02   1";"07:37:00";"08:18:00";2.5789473684210527
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03n51";"06:32:00";"07:25:00";1.0
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03o51";"13:07:00";"13:41:00";1.4545454545454546
"T-03 Cortesano - Gardolo - P.Dante - Villazzano 3";"T03q03";"14:00:00";"14:23:00";1.5714285714285714
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04101";"07:13:00";"07:48:00";1.2222222222222223
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04102";"09:00:00";"09:33:00";2.1
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04103";"10:30:00";"11:05:00";2.2
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04104";"12:00:00";"12:33:00";1.6153846153846154
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04105";"13:30:00";"14:05:00";1.8571428571428572
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04106";"15:00:00";"15:33:00";1.9230769230769231
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04107";"16:30:00";"17:05:00";2.3076923076923075
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04108";"18:00:00";"18:33:00";2.7777777777777777
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04109";"19:30:00";"20:05:00";2.6666666666666665
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04151";"08:00:00";"08:32:00";4.166666666666667
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04152";"09:41:00";"10:12:00";2.7
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04153";"11:10:00";"11:42:00";2.9
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04154";"12:41:00";"13:12:00";2.6
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04155";"14:10:00";"14:42:00";2.7142857142857144
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04156";"15:41:00";"16:12:00";2.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04157";"17:10:00";"17:42:00";2.6153846153846154
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04158";"18:41:00";"19:12:00";2.6666666666666665
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04159";"20:10:00";"20:42:00";2.6
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04202";"08:00:00";"08:33:00";1.5
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04203";"09:30:00";"10:05:00";2.5
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04204";"11:00:00";"11:33:00";2.125
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04205";"12:30:00";"13:05:00";2.2222222222222223
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04206";"14:00:00";"14:33:00";3.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04207";"15:30:00";"16:05:00";2.909090909090909
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04208";"17:00:00";"17:33:00";2.2
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04209";"18:30:00";"19:05:00";3.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04210";"20:00:00";"20:33:00";2.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04251";"07:26:00";"07:52:00";1.75
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04252";"08:41:00";"09:12:00";2.3
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04253";"10:10:00";"10:42:00";2.3846153846153846
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04254";"11:41:00";"12:12:00";3.2
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04255";"13:10:00";"13:42:00";1.7
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04256";"14:41:00";"15:12:00";2.5
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04257";"16:10:00";"16:42:00";3.3636363636363638
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04258";"17:41:00";"18:12:00";2.3333333333333335
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04259";"19:10:00";"19:42:00";2.7
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04260";"20:41:00";"21:12:00";1.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04301";"08:30:00";"09:05:00";2.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04302";"10:00:00";"10:33:00";2.4285714285714284
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04303";"11:30:00";"12:05:00";2.142857142857143
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04304";"13:00:00";"13:33:00";1.7777777777777777
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04305";"14:30:00";"15:05:00";3.2142857142857144
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04306";"16:00:00";"16:33:00";4.25
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04307";"17:30:00";"18:05:00";2.8
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04308";"19:00:00";"19:33:00";3.3
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04309";"20:30:00";"21:05:00";2.25
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04351";"09:10:00";"09:42:00";2.6923076923076925
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04352";"10:41:00";"11:12:00";3.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04353";"12:10:00";"12:42:00";2.3636363636363638
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04354";"13:41:00";"14:12:00";2.7142857142857144
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04355";"15:10:00";"15:42:00";2.5
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04356";"16:41:00";"17:12:00";2.272727272727273
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04357";"18:10:00";"18:42:00";2.3636363636363638
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04358";"19:41:00";"20:12:00";2.7777777777777777
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04a51";"06:34:00";"06:58:00";1.3333333333333333
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"F04b01";"22:13:00";"22:22:00";4.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04b01s6";"07:12:00";"07:46:00";3.588235294117647
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04f51s6";"07:58:00";"08:13:00";2.625
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04g51s6";"07:45:00";"08:00:00";5.25
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04r51s6";"07:27:00";"07:42:00";3.466666666666667
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04s01s5";"12:10:00";"12:28:00";3.6
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04s51s5";"12:29:00";"12:47:00";1.8
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04y02s5";"07:20:00";"07:35:00";1.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"S04y51s5";"07:00:00";"07:15:00";3.3
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"SAS801s6";"07:09:00";"07:28:00";2.3529411764705883
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04101";"07:10:00";"07:40:00";2.230769230769231
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04102";"08:48:00";"09:18:00";3.1515151515151514
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04103";"10:18:00";"10:48:00";3.310344827586207
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04104";"07:08:00";"07:44:00";2.090909090909091
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04104";"11:48:00";"12:18:00";2.5625
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04105";"08:34:00";"09:04:00";3.5555555555555554
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04105";"13:18:00";"13:48:00";2.3333333333333335
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04106";"09:54:00";"10:24:00";2.8823529411764706
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04106LV";"14:48:00";"15:18:00";3.090909090909091
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04107";"11:08:00";"11:44:00";3.1578947368421053
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04107LV";"16:18:00";"16:48:00";2.5
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04108";"12:34:00";"13:04:00";2.3333333333333335
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04108LV";"17:48:00";"18:18:00";3.1666666666666665
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04109LV";"13:54:00";"14:24:00";2.272727272727273
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04109LV";"19:18:00";"19:48:00";2.142857142857143
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04110";"15:08:00";"15:44:00";1.7857142857142858
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04111LV";"16:34:00";"17:04:00";2.7777777777777777
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04112LV";"17:54:00";"18:24:00";2.3
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04113";"19:08:00";"19:44:00";1.7142857142857142
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04114LV";"20:28:00";"21:04:00";1.25
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04151";"07:56:00";"08:26:00";1.9166666666666667
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04151LV";"05:09:00";"05:25:00";1.2
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04152";"05:59:00";"06:17:00";2.1666666666666665
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04152";"09:26:00";"09:56:00";5.125
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04153";"06:35:00";"06:51:00";1.0
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04153";"10:56:00";"11:26:00";4.04
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04154";"07:50:00";"08:20:00";3.3636363636363638
"T-04 Gardolo-Roncafort-Stazione-V.Deg.-Mad.Bianca";"T04154";"12:26:00";"12:56:00";2.392857142857143
